symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
INFY25SEP1400PE,,2025-08-21,NSE,FO,,sell,false,400.000000,10.300000,200541,2700000020139520,2025-08-21T09:41:27,2025-09-30
INFY25SEP1600CE,,2025-08-21,NSE,FO,,sell,false,400.000000,10.600000,200563,2700000020143087,2025-08-21T09:41:28,2025-09-30
INFY25SEP1400PE,,2025-08-25,NSE,FO,,buy,false,400.000000,5.800000,475059,2700000031215349,2025-08-25T09:59:38,2025-09-30
INFY25SEP1440PE,,2025-08-25,NSE,FO,,sell,false,400.000000,10.750000,475804,2700000031295621,2025-08-25T09:59:46,2025-09-30
INFY25SEP1440PE,,2025-08-26,NSE,FO,,buy,false,400.000000,9.300000,94211,2700000006350780,2025-08-26T09:23:31,2025-09-30
OFSS25SEP8900CE,,2025-08-28,NSE,FO,,sell,false,75.000000,133.800000,95850,2500000009429357,2025-08-28T09:29:09,2025-09-30
INFY25SEP1600CE,,2025-08-29,NSE,FO,,buy,false,400.000000,6.600000,84755,2700000013178690,2025-08-29T09:28:19,2025-09-30
INFY25SEP1580CE,,2025-08-29,NSE,FO,,sell,false,400.000000,9.300000,86864,2700000013364746,2025-08-29T09:28:45,2025-09-30
OFSS25SEP8900CE,,2025-08-29,NSE,FO,,buy,false,75.000000,112.700000,77788,2500000009443914,2025-08-29T09:30:20,2025-09-30
OFSS25SEP9000CE,,2025-08-29,NSE,FO,,sell,false,75.000000,88.800000,80130,2500000010227248,2025-08-29T09:30:58,2025-09-30
INFY25SEP1580CE,,2025-08-29,NSE,FO,,buy,false,400.000000,8.050000,193126,2700000037168165,2025-08-29T09:59:44,2025-09-30
OFSS25SEP9000CE,,2025-08-29,NSE,FO,,buy,false,75.000000,78.000000,168858,2500000026898213,2025-08-29T10:01:44,2025-09-30
NIFTY2590224950CE,,2025-08-29,NSE,FO,,sell,false,75.000000,7.350000,1357290,1200000037371578,2025-08-29T10:07:28,2025-09-02
NIFTY2590224950CE,,2025-09-01,NSE,FO,,buy,false,75.000000,3.300000,207510,1200000002230836,2025-09-01T09:18:26,2025-09-02
OFSS25SEP8900CE,,2025-09-01,NSE,FO,,sell,false,75.000000,110.800000,116885,2500000013929802,2025-09-01T09:35:10,2025-09-30
HAL25SEP4800CE,,2025-09-02,NSE,FO,,sell,false,150.000000,26.900000,165162,2200000022075332,2025-09-02T09:57:02,2025-09-30
HAL25SEP4200PE,,2025-09-02,NSE,FO,,sell,false,150.000000,27.700000,165578,2200000022270247,2025-09-02T09:57:13,2025-09-30
OFSS25SEP8000PE,,2025-09-02,NSE,FO,,sell,false,75.000000,73.500000,357152,2500000055364605,2025-09-02T11:06:03,2025-09-30
OFSS25SEP8900CE,,2025-09-04,NSE,FO,,buy,false,75.000000,88.000000,166434,2500000031642603,2025-09-04T10:12:03,2025-09-30
OFSS25SEP8800CE,,2025-09-04,NSE,FO,,sell,false,75.000000,108.850000,167754,2500000031697383,2025-09-04T10:12:36,2025-09-30
INFY25SEP1540CE,,2025-09-04,NSE,FO,,sell,false,400.000000,10.550000,432530,2700000053848387,2025-09-04T10:15:40,2025-09-30
HAL25SEP4800CE,,2025-09-05,NSE,FO,,buy,false,150.000000,21.450000,39505,2200000005483475,2025-09-05T09:23:59,2025-09-30
HAL25SEP4700CE,,2025-09-05,NSE,FO,,sell,false,150.000000,36.000000,39855,2200000005554347,2025-09-05T09:24:07,2025-09-30
OFSS25SEP8800CE,,2025-09-05,NSE,FO,,buy,false,75.000000,94.300000,42670,2500000005917360,2025-09-05T09:24:44,2025-09-30
OFSS25SEP8700CE,,2025-09-05,NSE,FO,,sell,false,75.000000,118.800000,43292,2500000005969871,2025-09-05T09:25:01,2025-09-30
INFY25SEP1540CE,,2025-09-08,NSE,FO,,buy,false,400.000000,5.500000,206340,2700000028686577,2025-09-08T09:54:28,2025-09-30
INFY25SEP1520CE,,2025-09-08,NSE,FO,,sell,false,400.000000,7.400000,309509,2700000045460490,2025-09-08T10:20:50,2025-09-30
INFY25SEP1420PE,,2025-09-09,NSE,FO,,sell,false,400.000000,11.250000,181897,2700000015302148,2025-09-09T09:31:37,2025-09-30
INFY25SEP1520CE,,2025-09-09,NSE,FO,,buy,false,400.000000,22.900000,413977,2700000052855143,2025-09-09T10:27:53,2025-09-30
OFSS25SEP8000PE,,2025-09-10,NSE,FO,,buy,false,75.000000,25.000000,37411,2500000002775955,2025-09-10T09:18:10,2025-09-30
OFSS25SEP8400PE,,2025-09-10,NSE,FO,,sell,false,75.000000,64.000000,53649,2500000004391242,2025-09-10T09:20:23,2025-09-30
OFSS25SEP8700CE,,2025-09-10,NSE,FO,,buy,false,75.000000,410.300000,64416,2500000005326807,2025-09-10T09:21:42,2025-09-30
INFY25SEP1420PE,,2025-09-10,NSE,FO,,buy,false,400.000000,5.000000,86041,2700000007529149,2025-09-10T09:23:18,2025-09-30
INFY25SEP1460PE,,2025-09-10,NSE,FO,,sell,false,400.000000,10.200000,89246,2700000007748810,2025-09-10T09:23:33,2025-09-30
HAL25SEP4700CE,,2025-09-10,NSE,FO,,buy,false,150.000000,33.700000,60554,2200000005323299,2025-09-10T09:24:13,2025-09-30
HAL25SEP4200PE,,2025-09-10,NSE,FO,,buy,false,150.000000,17.000000,67244,2200000006066096,2025-09-10T09:25:49,2025-09-30
OFSS25SEP8400PE,,2025-09-10,NSE,FO,,buy,false,75.000000,51.700000,115542,2500000009562560,2025-09-10T09:27:26,2025-09-30
INFY25SEP1460PE,,2025-09-12,NSE,FO,,buy,false,400.000000,6.900000,172083,2700000013415128,2025-09-12T09:29:03,2025-09-30
HAL25SEP4900CE,,2025-09-12,NSE,FO,,sell,false,150.000000,20.600000,96213,2200000010073707,2025-09-12T09:33:59,2025-09-30
HAL25SEP4900CE,,2025-09-15,NSE,FO,,buy,false,150.000000,91.000000,122790,2200000011097168,2025-09-15T09:33:34,2025-09-30
HAL25SEP5100CE,,2025-09-15,NSE,FO,,sell,false,150.000000,32.000000,130294,2200000011476051,2025-09-15T09:34:32,2025-09-30
HAL25SEP4600PE,,2025-09-15,NSE,FO,,sell,false,150.000000,29.100000,133958,2200000012102710,2025-09-15T09:35:19,2025-09-30
HAL25SEP5100CE,,2025-09-16,NSE,FO,,buy,false,150.000000,25.500000,36280,2200000003740143,2025-09-16T09:21:03,2025-09-30
HAL25SEP4600PE,,2025-09-16,NSE,FO,,buy,false,150.000000,25.000000,140552,2200000014877740,2025-09-16T09:49:29,2025-09-30
HAL25SEP5200CE,,2025-09-18,NSE,FO,,sell,false,150.000000,17.000000,41410,2200000002404792,2025-09-18T09:19:20,2025-09-30
OFSS25SEP9300CE,,2025-09-22,NSE,FO,,sell,false,75.000000,70.800000,157721,2500000014075782,2025-09-22T09:29:31,2025-09-30
OFSS25SEP9300CE,,2025-09-22,NSE,FO,,buy,false,75.000000,76.950000,271177,2500000024494371,2025-09-22T09:41:21,2025-09-30
OFSS25SEP9500CE,,2025-09-22,NSE,FO,,sell,false,75.000000,42.750000,272935,2500000024736886,2025-09-22T09:41:33,2025-09-30
HAL25SEP5200CE,,2025-09-22,NSE,FO,,buy,false,150.000000,10.750000,206783,2200000018847583,2025-09-22T09:50:03,2025-09-30
HAL25SEP5100CE,,2025-09-22,NSE,FO,,sell,false,150.000000,19.200000,332734,2200000035324336,2025-09-22T10:27:29,2025-09-30
OFSS25SEP9500CE,,2025-09-22,NSE,FO,,buy,false,75.000000,35.000000,500123,2500000033140560,2025-09-22T10:40:09,2025-09-30
HAL25SEP5100CE,,2025-09-23,NSE,FO,,buy,false,150.000000,9.500000,95700,2200000007063871,2025-09-23T09:31:27,2025-09-30
HAL25OCT5100CE,,2025-09-23,NSE,FO,,sell,false,150.000000,64.100000,103221,2200000009708012,2025-09-23T09:33:04,2025-10-28
OFSS25SEP9700CE,,2025-09-23,NSE,FO,,sell,false,75.000000,28.350000,357003,2500000037708233,2025-09-23T09:52:11,2025-09-30
OFSS25SEP9700CE,,2025-09-24,NSE,FO,,buy,false,75.000000,15.050000,273745,2500000029409248,2025-09-24T09:46:52,2025-09-30
OFSS25SEP9500CE,,2025-09-24,NSE,FO,,sell,false,75.000000,27.700000,277155,2500000030552455,2025-09-24T09:47:20,2025-09-30
HAL25OCT5100CE,,2025-09-24,NSE,FO,,buy,false,150.000000,48.350000,461115,2200000054573136,2025-09-24T11:20:31,2025-10-28
HAL25SEP5000CE,,2025-09-24,NSE,FO,,sell,false,150.000000,8.750000,462526,2200000054783894,2025-09-24T11:21:08,2025-09-30
OFSS25SEP9500CE,,2025-09-26,NSE,FO,,buy,false,75.000000,7.800000,69642,2500000005939695,2025-09-26T09:21:12,2025-09-30
OFSS25OCT9500CE,,2025-09-26,NSE,FO,,sell,false,75.000000,125.400000,105062,2500000009156104,2025-09-26T09:24:40,2025-10-28
OFSS25OCT9500CE,,2025-09-26,NSE,FO,,buy,false,75.000000,100.900000,464637,2500000059887321,2025-09-26T10:35:42,2025-10-28
OFSS25OCT9300CE,,2025-09-26,NSE,FO,,sell,false,75.000000,137.000000,467182,2500000060256483,2025-09-26T10:36:27,2025-10-28
HAL25SEP5000CE,,2025-09-29,NSE,FO,,buy,false,150.000000,4.800000,31260,2200000002523947,2025-09-29T09:18:24,2025-09-30
OFSS25OCT9300CE,,2025-09-29,NSE,FO,,buy,false,75.000000,100.650000,72543,2500000006900928,2025-09-29T09:23:21,2025-10-28
HAL25OCT5100CE,,2025-09-29,NSE,FO,,sell,false,150.000000,63.800000,86042,2200000006881159,2025-09-29T09:25:16,2025-10-28
OFSS25OCT9100CE,,2025-09-29,NSE,FO,,sell,false,75.000000,141.200000,104463,2500000010738647,2025-09-29T09:28:19,2025-10-28
HAL25OCT5100CE,,2025-09-30,NSE,FO,,buy,false,150.000000,50.250000,37388,2200000003870257,2025-09-30T09:21:11,2025-10-28
HAL25OCT5000CE,,2025-09-30,NSE,FO,,sell,false,150.000000,71.650000,48164,2200000004737157,2025-09-30T09:22:57,2025-10-28
OFSS25OCT9100CE,,2025-09-30,NSE,FO,,buy,false,75.000000,111.500000,48962,2500000003401388,2025-09-30T09:25:54,2025-10-28
OFSS25OCT9000CE,,2025-09-30,NSE,FO,,sell,false,75.000000,131.900000,51065,2500000007754005,2025-09-30T09:26:27,2025-10-28
HAL25OCT5000CE,,2025-10-01,NSE,FO,,buy,false,150.000000,67.500000,17469,2200000002177568,2025-10-01T09:18:46,2025-10-28
OFSS25OCT9000CE,,2025-10-01,NSE,FO,,buy,false,75.000000,112.000000,20900,2500000002960020,2025-10-01T09:19:30,2025-10-28
OFSS25OCT8000PE,,2025-10-01,NSE,FO,,sell,false,75.000000,89.000000,64595,2500000010149778,2025-10-01T09:30:04,2025-10-28
CAMS25OCT4000CE,,2025-10-01,NSE,FO,,sell,false,150.000000,37.300000,68306,2200000010279801,2025-10-01T09:32:22,2025-10-28
CAMS25OCT3600PE,,2025-10-01,NSE,FO,,sell,false,150.000000,48.950000,68696,2200000010389487,2025-10-01T09:32:32,2025-10-28
CAMS25OCT3700PE,,2025-10-03,NSE,FO,,sell,false,150.000000,49.450000,35377,2200000004010472,2025-10-03T09:21:12,2025-10-28
CAMS25OCT3600PE,,2025-10-03,NSE,FO,,buy,false,150.000000,29.600000,36005,2200000004086079,2025-10-03T09:21:20,2025-10-28
OFSS25OCT8000PE,,2025-10-03,NSE,FO,,buy,false,75.000000,46.000000,47807,2500000006544096,2025-10-03T09:21:45,2025-10-28
HAL25OCT5000CE,,2025-10-03,NSE,FO,,sell,false,150.000000,72.450000,43286,2200000005012789,2025-10-03T09:23:01,2025-10-28
OFSS25OCT8100PE,,2025-10-03,NSE,FO,,sell,false,75.000000,62.350000,79983,2500000012363855,2025-10-03T09:29:02,2025-10-28
OFSS25OCT8100PE,,2025-10-06,NSE,FO,,buy,false,75.000000,28.050000,172644,2500000031525904,2025-10-06T10:00:52,2025-10-28
OFSS25OCT8500PE,,2025-10-06,NSE,FO,,sell,false,75.000000,77.400000,173162,2500000031692907,2025-10-06T10:01:10,2025-10-28
OFSS25OCT8500PE,,2025-10-07,NSE,FO,,buy,false,75.000000,55.050000,37702,2500000003752691,2025-10-07T09:20:19,2025-10-28
HAL25OCT4700PE,,2025-10-07,NSE,FO,,sell,false,150.000000,56.750000,46698,2200000006495756,2025-10-07T09:24:39,2025-10-28
CAMS25OCT3800PE,,2025-10-07,NSE,FO,,sell,false,150.000000,62.500000,159932,2200000021916147,2025-10-07T09:53:20,2025-10-28
CAMS25OCT3700PE,,2025-10-07,NSE,FO,,buy,false,150.000000,35.750000,162046,2200000022068316,2025-10-07T09:53:56,2025-10-28
NIFTY25O1425600CE,,2025-10-07,NSE,FO,,sell,false,75.000000,21.300000,1341308,1100000033649270,2025-10-07T09:57:36,2025-10-14
NIFTY25O1424800PE,,2025-10-07,NSE,FO,,sell,false,75.000000,23.700000,2882447,1600000039641882,2025-10-07T09:57:57,2025-10-14
NIFTY25O1425600CE,,2025-10-08,NSE,FO,,buy,false,75.000000,12.150000,299473,1100000012014295,2025-10-08T09:29:04,2025-10-14
NIFTY25O1424800PE,,2025-10-08,NSE,FO,,buy,false,75.000000,14.950000,466677,1600000013080393,2025-10-08T09:29:08,2025-10-14
HAL25OCT5000CE,,2025-10-08,NSE,FO,,buy,false,150.000000,66.050000,93751,2200000013007286,2025-10-08T09:34:03,2025-10-28
HAL25OCT4950CE,,2025-10-08,NSE,FO,,sell,false,150.000000,79.950000,95376,2200000013250311,2025-10-08T09:34:24,2025-10-28
OFSS25OCT8700PE,,2025-10-08,NSE,FO,,sell,false,75.000000,76.400000,109629,2500000020484242,2025-10-08T09:43:55,2025-10-28
HAL25OCT4950CE,,2025-10-08,NSE,FO,,buy,false,150.000000,64.150000,520423,2200000137780923,2025-10-08T14:51:19,2025-10-28
HAL25OCT4900CE,,2025-10-08,NSE,FO,,sell,false,150.000000,79.400000,520821,2200000137864784,2025-10-08T14:51:34,2025-10-28
OFSS25OCT8800PE,,2025-10-10,NSE,FO,,sell,false,75.000000,82.100000,136585,2500000029336736,2025-10-10T10:00:33,2025-10-28
OFSS25OCT8700PE,,2025-10-10,NSE,FO,,buy,false,75.000000,65.000000,138250,2500000028967528,2025-10-10T10:01:03,2025-10-28
HAL25OCT4700PE,,2025-10-14,NSE,FO,,buy,false,150.000000,59.400000,258221,2200000023724991,2025-10-14T09:46:10,2025-10-28
HAL25OCT4900CE,,2025-10-14,NSE,FO,,buy,false,150.000000,59.750000,265323,2200000024875511,2025-10-14T09:48:13,2025-10-28
HAL25NOV5000CE,,2025-10-14,NSE,FO,,sell,false,150.000000,108.200000,266539,2200000024991172,2025-10-14T09:48:24,2025-11-25
NIFTY25O2025700CE,,2025-10-14,NSE,FO,,sell,false,75.000000,19.900000,1839218,1300000036959786,2025-10-14T09:53:54,2025-10-20
NIFTY25O2024800PE,,2025-10-14,NSE,FO,,sell,false,75.000000,24.400000,1247315,1600000033080009,2025-10-14T09:53:58,2025-10-20
INFY25OCT1600CE,,2025-10-14,NSE,FO,,sell,false,400.000000,7.550000,347471,2700000051644695,2025-10-14T10:08:23,2025-10-28
NIFTY25O2025700CE,,2025-10-15,NSE,FO,,buy,false,75.000000,13.000000,170830,1300000003828173,2025-10-15T09:19:16,2025-10-20
NIFTY25O2024800PE,,2025-10-15,NSE,FO,,buy,false,75.000000,14.350000,207390,1600000004028403,2025-10-15T09:19:27,2025-10-20
CAMS25OCT3800PE,,2025-10-15,NSE,FO,,buy,false,150.000000,56.350000,202019,2200000029514111,2025-10-15T10:02:07,2025-10-28
CAMS25OCT3750PE,,2025-10-15,NSE,FO,,sell,false,150.000000,39.850000,203567,2200000029703877,2025-10-15T10:02:38,2025-10-28
INFY25OCT1580CE,,2025-10-15,NSE,FO,,sell,false,400.000000,8.150000,606311,2700000107833871,2025-10-15T11:24:58,2025-10-28
INFY25OCT1600CE,,2025-10-15,NSE,FO,,buy,false,400.000000,6.000000,606527,2700000108085318,2025-10-15T11:25:06,2025-10-28
INFY25OCT1580CE,,2025-10-16,NSE,FO,,buy,false,400.000000,6.150000,207584,2700000030649748,2025-10-16T09:46:06,2025-10-28
CAMS25OCT4000CE,,2025-10-16,NSE,FO,,buy,false,150.000000,38.850000,241986,2200000033231591,2025-10-16T10:01:40,2025-10-28
CAMS25OCT3750PE,,2025-10-16,NSE,FO,,buy,false,150.000000,34.200000,242095,2200000033267676,2025-10-16T10:01:45,2025-10-28
NIFTY25O2025900CE,,2025-10-17,NSE,FO,,sell,false,75.000000,12.100000,1059807,1000000023605738,2025-10-17T09:38:30,2025-10-20
NIFTY25O2025250PE,,2025-10-17,NSE,FO,,sell,false,75.000000,11.650000,1229167,1100000023244105,2025-10-17T09:38:42,2025-10-20
SENSEX25O2385200CE,,2025-10-17,BSE,FO,,sell,false,20.000000,43.550000,2090020,1760674105215741739,2025-10-17T09:43:35,2025-10-23
SENSEX25O2381700PE,,2025-10-17,BSE,FO,,sell,false,20.000000,45.500000,1647920,1760674264240346289,2025-10-17T09:44:15,2025-10-23
HAL25NOV4700PE,,2025-10-17,NSE,FO,,sell,false,150.000000,59.700000,227961,2200000028255034,2025-10-17T09:50:36,2025-11-25
NIFTY25O2025250PE,,2025-10-20,NSE,FO,,buy,false,75.000000,2.000000,566414,1100000007087994,2025-10-20T09:20:59,2025-10-20
NIFTY25O2025750PE,,2025-10-20,NSE,FO,,sell,false,75.000000,9.100000,446043,1400000006691411,2025-10-20T09:21:15,2025-10-20
NIFTY25O2025900CE,,2025-10-20,NSE,FO,,buy,false,75.000000,75.400000,862558,1000000008654061,2025-10-20T09:21:31,2025-10-20
SENSEX25O2383000PE,,2025-10-20,BSE,FO,,sell,false,20.000000,38.700000,451990,1760932240889259043,2025-10-20T09:22:32,2025-10-23
SENSEX25O2381700PE,,2025-10-20,BSE,FO,,buy,false,20.000000,17.400000,351080,1760931900014742946,2025-10-20T09:22:41,2025-10-23
NIFTY25O2026050CE,,2025-10-20,NSE,FO,,sell,false,75.000000,11.150000,591574,1300000009510257,2025-10-20T09:23:57,2025-10-20
NIFTY25O2026050CE,,2025-10-20,NSE,FO,,buy,false,75.000000,8.400000,1781146,1300000046580511,2025-10-20T09:54:48,2025-10-20
NIFTY25O2026000CE,,2025-10-20,NSE,FO,,sell,false,75.000000,13.300000,2198459,1200000048580022,2025-10-20T09:55:01,2025-10-20
NIFTY25O2025750PE,,2025-10-20,NSE,FO,,buy,false,75.000000,43.350000,1834658,1400000046928921,2025-10-20T09:55:52,2025-10-20
NIFTY25O2025650PE,,2025-10-20,NSE,FO,,sell,false,75.000000,18.650000,2240988,1200000049910445,2025-10-20T09:56:10,2025-10-20
NIFTY25O2025650PE,,2025-10-20,NSE,FO,,buy,false,75.000000,4.750000,4224901,1200000129056459,2025-10-20T11:31:10,2025-10-20
NIFTY25O2025700PE,,2025-10-20,NSE,FO,,sell,false,75.000000,8.450000,3646512,1300000123819632,2025-10-20T11:31:25,2025-10-20
SENSEX25O2385600CE,,2025-10-20,BSE,FO,,sell,false,20.000000,44.100000,1529360,1760940095981084662,2025-10-20T11:36:53,2025-10-23
SENSEX25O2383000PE,,2025-10-23,BSE,FO,,buy,false,20.000000,3.400000,81500,1761191100000016460,2025-10-23T09:15:08,2025-10-23
SENSEX25O2385600CE,,2025-10-23,BSE,FO,,buy,false,20.000000,43.450000,278460,1761191100005090890,2025-10-23T09:15:26,2025-10-23
SENSEX25O2385200CE,,2025-10-23,BSE,FO,,buy,false,20.000000,158.250000,1777540,1761191100001621876,2025-10-23T09:16:52,2025-10-23
HAL25NOV5000CE,,2025-10-27,NSE,FO,,buy,false,150.000000,87.000000,502634,2200000042112790,2025-10-27T10:21:43,2025-11-25
HAL25NOV4900CE,,2025-10-27,NSE,FO,,sell,false,150.000000,121.000000,506135,2200000042359686,2025-10-27T10:22:34,2025-11-25
OFSS25OCT8800PE,,2025-10-27,NSE,FO,,buy,false,75.000000,129.100000,539753,2500000042562376,2025-10-27T10:55:34,2025-10-28
HAL25NOV4900CE,,2025-10-28,NSE,FO,,buy,false,150.000000,93.800000,357505,2200000052293315,2025-10-28T10:49:36,2025-11-25
HAL25NOV4850CE,,2025-10-28,NSE,FO,,sell,false,150.000000,110.550000,357592,2200000052492770,2025-10-28T10:49:40,2025-11-25
HAL25NOV4700PE,,2025-10-28,NSE,FO,,buy,false,150.000000,124.000000,363634,2200000053090889,2025-10-28T10:52:27,2025-11-25
HAL25NOV4500PE,,2025-10-28,NSE,FO,,sell,false,150.000000,52.250000,364530,2200000053907499,2025-10-28T10:52:51,2025-11-25
HAL25NOV4400PE,,2025-10-28,NSE,FO,,sell,false,150.000000,33.050000,366468,2200000054346462,2025-10-28T10:53:48,2025-11-25
HCLTECH25NOV1480PE,,2025-10-28,NSE,FO,,sell,false,350.000000,14.700000,373573,2200000055372615,2025-10-28T10:55:55,2025-11-25
NIFTY25N0426550CE,,2025-10-28,NSE,FO,,sell,false,75.000000,26.650000,3919155,1600000100642486,2025-10-28T11:03:43,2025-11-04
NIFTY25N0425250PE,,2025-10-28,NSE,FO,,sell,false,75.000000,23.150000,4949341,1100000103765581,2025-10-28T11:03:58,2025-11-04
NIFTY25N0425250PE,,2025-10-29,NSE,FO,,buy,false,75.000000,8.800000,233346,1100000006935135,2025-10-29T09:22:55,2025-11-04
NIFTY25N0425400PE,,2025-10-29,NSE,FO,,sell,false,75.000000,13.850000,233128,1400000006810142,2025-10-29T09:23:11,2025-11-04
NIFTY25N0426550CE,,2025-10-29,NSE,FO,,buy,false,75.000000,20.950000,221649,1600000007056689,2025-10-29T09:23:35,2025-11-04
NIFTY25N0426600CE,,2025-10-29,NSE,FO,,sell,false,75.000000,17.150000,236825,1000000007941084,2025-10-29T09:23:51,2025-11-04
SENSEX25OCT83900PE,,2025-10-29,BSE,FO,,sell,false,20.000000,36.450000,649510,1761709949921547930,2025-10-29T09:26:28,2025-10-30
SENSEX25OCT85800CE,,2025-10-29,BSE,FO,,sell,false,20.000000,48.900000,679140,1761710022339582526,2025-10-29T09:26:41,2025-10-30
SENSEX25OCT85800CE,,2025-10-29,BSE,FO,,buy,false,20.000000,35.400000,1412970,1761710896284820138,2025-10-29T09:43:17,2025-10-30
SENSEX25OCT85700CE,,2025-10-29,BSE,FO,,sell,false,20.000000,46.150000,1696170,1761711159142055391,2025-10-29T09:43:30,2025-10-30
SENSEX25OCT83900PE,,2025-10-29,BSE,FO,,buy,false,20.000000,25.600000,2833900,1761714309096683315,2025-10-29T10:47:34,2025-10-30
SENSEX25OCT84000PE,,2025-10-29,BSE,FO,,sell,false,20.000000,30.900000,6300740,1761714854116257084,2025-10-29T10:48:09,2025-10-30
NIFTY25N0426500CE,,2025-10-30,NSE,FO,,sell,false,75.000000,13.050000,421519,1500000017749912,2025-10-30T09:37:07,2025-11-04
NIFTY25N0425450PE,,2025-10-30,NSE,FO,,sell,false,75.000000,14.150000,421933,1500000017766789,2025-10-30T09:37:09,2025-11-04
SENSEX25OCT84000PE,,2025-10-30,BSE,FO,,buy,false,20.000000,24.150000,3804530,1761797076292952198,2025-10-30T09:41:59,2025-10-30
SENSEX25OCT85700CE,,2025-10-30,BSE,FO,,buy,false,20.000000,6.750000,1724200,1761797238659245392,2025-10-30T09:42:12,2025-10-30
NIFTY25N0426600CE,,2025-10-30,NSE,FO,,buy,false,75.000000,8.700000,669129,1000000024285315,2025-10-30T09:44:06,2025-11-04
HCLTECH25NOV1480PE,,2025-10-30,NSE,FO,,buy,false,350.000000,10.800000,147815,2200000020851333,2025-10-30T09:46:21,2025-11-25
SENSEX25OCT85200CE,,2025-10-30,BSE,FO,,sell,false,20.000000,23.950000,6709310,1761798506416546710,2025-10-30T10:05:04,2025-10-30
SENSEX25OCT84000PE,,2025-10-30,BSE,FO,,sell,false,20.000000,19.200000,6814770,1761798725685360634,2025-10-30T10:05:21,2025-10-30
NIFTY25N0426500CE,,2025-10-30,NSE,FO,,buy,false,75.000000,12.900000,1346014,1500000080689312,2025-10-30T11:22:52,2025-11-04
NIFTY25N0425400PE,,2025-10-30,NSE,FO,,buy,false,75.000000,9.600000,1495756,1400000082201159,2025-10-30T11:22:53,2025-11-04
NIFTY25N0425450PE,,2025-10-30,NSE,FO,,buy,false,75.000000,11.650000,1346049,1500000080693334,2025-10-30T11:22:53,2025-11-04
SENSEX25OCT84000PE,,2025-10-30,BSE,FO,,buy,false,20.000000,7.600000,11116360,1761803572115000734,2025-10-30T11:22:53,2025-10-30
SENSEX25OCT85200CE,,2025-10-30,BSE,FO,,buy,false,20.000000,21.950000,12560350,1761803502793133831,2025-10-30T11:22:54,2025-10-30
NIFTY25N0426200CE,,2025-10-31,NSE,FO,,sell,false,75.000000,18.900000,124110,1600000001235544,2025-10-31T09:16:15,2025-11-04
NIFTY25N0425600PE,,2025-10-31,NSE,FO,,sell,false,75.000000,25.000000,193615,1100000003616516,2025-10-31T09:19:10,2025-11-04
NIFTY25N0425600PE,,2025-10-31,NSE,FO,,buy,false,75.000000,18.350000,514515,1100000012637447,2025-10-31T09:28:45,2025-11-04
NIFTY25N0425650PE,,2025-10-31,NSE,FO,,sell,false,75.000000,23.100000,613883,1200000013452630,2025-10-31T09:29:27,2025-11-04
NIFTY25N1126500CE,,2025-10-31,NSE,FO,,sell,false,75.000000,39.400000,804189,1500000018698795,2025-10-31T09:35:51,2025-11-11
NIFTY25N1125450PE,,2025-10-31,NSE,FO,,sell,false,75.000000,33.500000,819057,1500000019227581,2025-10-31T09:36:33,2025-11-11
NIFTY25N0425700PE,,2025-10-31,NSE,FO,,sell,false,75.000000,25.600000,638446,1300000019593496,2025-10-31T09:38:38,2025-11-04
NIFTY25N0425650PE,,2025-10-31,NSE,FO,,buy,false,75.000000,19.900000,968175,1200000021620117,2025-10-31T09:38:43,2025-11-04
HAL25NOV4500PE,,2025-10-31,NSE,FO,,buy,false,150.000000,51.050000,164306,2200000026416275,2025-10-31T09:55:31,2025-11-25
HAL25NOV4850CE,,2025-10-31,NSE,FO,,buy,false,150.000000,85.550000,165386,2200000026580043,2025-10-31T09:55:57,2025-11-25
NIFTY25N1126500CE,,2025-10-31,NSE,FO,,buy,false,75.000000,30.850000,1298575,1500000040810504,2025-10-31T10:06:13,2025-11-11
NIFTY25N1126450CE,,2025-10-31,NSE,FO,,sell,false,75.000000,37.050000,1089476,1400000039168957,2025-10-31T10:06:44,2025-11-11
HAL25NOV4900CE,,2025-10-31,NSE,FO,,sell,false,150.000000,67.000000,208542,2200000035827284,2025-10-31T10:12:44,2025-11-25
NIFTY25N1126400CE,,2025-10-31,NSE,FO,,sell,false,75.000000,39.850000,1263181,1300000050451938,2025-10-31T10:19:45,2025-11-11
NIFTY25N1126450CE,,2025-10-31,NSE,FO,,buy,false,75.000000,33.150000,1337372,1400000049093878,2025-10-31T10:19:49,2025-11-11
NIFTY25N1126350CE,,2025-10-31,NSE,FO,,sell,false,75.000000,43.700000,2239871,1200000059547721,2025-10-31T10:26:36,2025-11-11
NIFTY25N1126400CE,,2025-10-31,NSE,FO,,buy,false,75.000000,37.000000,1392014,1300000055346987,2025-10-31T10:26:41,2025-11-11
HAL25NOV4400PE,,2025-10-31,NSE,FO,,buy,false,150.000000,31.000000,521319,2200000026779460,2025-10-31T13:01:17,2025-11-25
NIFTY25N0426200CE,,2025-11-03,NSE,FO,,buy,false,75.000000,6.000000,476029,1600000008628934,2025-11-03T09:25:08,2025-11-04
NIFTY25N0425900CE,,2025-11-03,NSE,FO,,sell,false,75.000000,31.650000,460062,1000000009323263,2025-11-03T09:25:24,2025-11-04
NIFTY25N1126150CE,,2025-11-03,NSE,FO,,sell,false,75.000000,46.350000,637083,1500000010766643,2025-11-03T09:26:47,2025-11-11
